Ügyfélszám;Ügyfél név;Mobilszám;SIM státusz;Tarifacsomag;Tétel;Díj jellege;Év;Hónap;Kiszámlázott idõszak kezdete;darabszám;árazott perc;adatmennyiség (Mbyte);Egységár;Nettó összeg;Bruttó összeg;;Áfa összege;Kedvezménnyel csökkentett Nettó összeg;Kedvezménnyel csökkentett Bruttó összeg;Kedvezménnyel csökkentett Áfa összeg;Áfa kulcsa
138800;Astra Zeneca Kft. ;209108600;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.12;3;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108600;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.03;31;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108600;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209108600;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209108600;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209108600;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209108600;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;108;;2123,04;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209108600;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.18;4;;;111,4;445,6;565,912;;120,312;445,6;565,912;120,312;27
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.10.28;15;42,32;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.28;26;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.01;3;;;111,4;334,2;424,434;;90,234;334,2;424,434;90,234;27
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.01;30;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;25;52,12;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.02;10;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.03;17;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;Váll. Hipernet Medium         ;Forgalmi;2019;11;2019.10.28;26;;724,01;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.28;3;14,49;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;Internet 55% havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2550,78;0;0;;0;-2550,78;-2678,319;-127,539;5
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;Váll. Hipernet Medium         ;Rendszeres;2019;11;2019.10.26;;;;4637,79;4637,79;4869,6795;;231,8895;4637,79;4869,6795;231,8895;5
138800;Astra Zeneca Kft. ;209108622;A;Üzleti elõfizetés             ;Váll. Hipernet Medium         ;Forgalmi;2019;11;2019.11.01;294;;9468,73;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209108633;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209108633;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209108633;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209108633;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209108633;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;260;;670,43;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.11.08;1;14,85;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;25;171,41;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.08;38;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.08;1;;;111,4;111,4;141,478;;30,078;111,4;141,478;30,078;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.15;1;;;111,4;111,4;141,478;;30,078;111,4;141,478;30,078;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.02;55;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.06;14;138,37;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;18;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.02;62;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.08;28;;229,27;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.08;2;;0,004882813;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.08;4;22,39;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;107;;522,15;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.08;16;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;5;56,22;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.15;12;68,08;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.15;2;;;111,4;222,8;282,956;;60,156;222,8;282,956;60,156;27
138800;Astra Zeneca Kft. ;209108647;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.23;1;;;111,4;111,4;141,478;;30,078;111,4;141,478;30,078;27
138800;Astra Zeneca Kft. ;209152612;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.07;2;;;111,4;222,8;282,956;;60,156;222,8;282,956;60,156;27
138800;Astra Zeneca Kft. ;209152612;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.25;1;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209152612;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.19;1;4,42;;111,81;493,82;627,1514;;133,3314;493,82;627,1514;133,3314;27
138800;Astra Zeneca Kft. ;209152612;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.19;1;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209152612;A;Üzleti elõfizetés             ;Nemzetközi kedvezmény 40%     ;Forgalmi;2019;11;2019.11.19;;;;-197,53;0;0;;0;-197,53;-250,8631;-53,3331;27
138800;Astra Zeneca Kft. ;209152612;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209152612;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209152612;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209152612;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209152612;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;504;;487,59;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209164524;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;14;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164524;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;4;9,79;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164524;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.16;1;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164524;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.11;5;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164524;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209164524;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209164524;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209164524;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209164524;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.02;29;;540,01;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209164555;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.13;2;;;52,75;105,5;133,985;;28,485;105,5;133,985;28,485;27
138800;Astra Zeneca Kft. ;209164555;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.11;3;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164555;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.05;23;263,27;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164555;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.13;4;27,2;;111,81;3041,22;3862,3494;;821,1294;3041,22;3862,3494;821,1294;27
138800;Astra Zeneca Kft. ;209164555;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.02;9;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164555;A;Üzleti elõfizetés             ;Nemzetközi kedvezmény 40%     ;Forgalmi;2019;11;2019.10.28;;;;-1216,49;0;0;;0;-1216,49;-1544,9423;-328,4523;27
138800;Astra Zeneca Kft. ;209164555;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209164555;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209164555;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209164555;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209164555;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;299;;5290,96;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.11.15;12;30,99;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.15;13;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.15;2;;;111,4;222,8;282,956;;60,156;222,8;282,956;60,156;27
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.03;47;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.05;34;294,22;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.27;1;;25,18;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.02;21;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.02;34;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.09;39;;1340,39;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.15;1;;0,330078125;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.10;5;28,59;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;372;;2129,91;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.10;13;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209164571;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.11;4;;;111,4;445,6;565,912;;120,312;445,6;565,912;120,312;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.10.29;10;75,35;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.28;29;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.21;2;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;17;136,95;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.05;1;0,39;;111,81;42,86;54,4322;;11,5722;42,86;54,4322;11,5722;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;3;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.12;1;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.26;29;;152,3;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Váll. Hipernet Medium         ;Forgalmi;2019;11;2019.10.28;17;;375,01;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.26;2;5;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.29;3;22,74;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Nemzetközi kedvezmény 40%     ;Forgalmi;2019;11;2019.11.05;;;;-17,14;0;0;;0;-17,14;-21,7678;-4,6278;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Internet 55% havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2550,78;0;0;;0;-2550,78;-2678,319;-127,539;5
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Váll. Hipernet Medium         ;Rendszeres;2019;11;2019.10.26;;;;4637,79;4637,79;4869,6795;;231,8895;4637,79;4869,6795;231,8895;5
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Váll. Hipernet Medium         ;Forgalmi;2019;11;2019.11.01;358;;2134,32;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.27;1;2;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.10.30;1;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209215428;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.10.28;1;2,59;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209218013;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.09;1;;18,22;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209218013;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.06;16;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209218013;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.01;1;2,32;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209218013;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
